x,y,z,qw,qx,qy,qz
-0.46740938516243974,-0.9958019483840973,0.4517240599630284,-0.11860385714243801,0.703936239116004,-0.68947703846413,0.122584247738012
-0.46737682037329037,-0.9978614721221203,0.45176013636843776,-0.1186844564587,0.7050141715415121,-0.6882768689037,0.12305682857482399
-0.4673441220981063,-0.9999208376505535,0.4518162117025986,-0.119428056175054,0.69958039853423,-0.6938769810570559,0.12189127821444799
-0.46731202451007814,-1.001980915122141,0.451782291857378,-0.119431959713566,0.7014261227490762,-0.691894760290904,0.12255114429993799
-0.46727972669299805,-1.004040755279344,0.4517783704052846,-0.11961426567816802,0.7023746978288461,-0.6908053309450499,0.12308107478571999
-0.4672472953898833,-1.0061004372269569,0.4517944478819426,-0.119589054805688,0.7025697452531879,-0.690604132962104,0.12312366793947599
-0.46721486408676854,-1.0081601191745697,0.4518105253586006,-0.11973543320646801,0.700616645717632,-0.6926565580991639,0.12257710743920999
-0.4671826997557231,-1.0102201175413625,0.4517866049777558,-0.11938646675022402,0.7006494400392821,-0.6927448918622321,0.122227224958544
-0.4671504686816604,-1.0122800368033602,0.4517726840612867,-0.11940571511530401,0.7028946407899539,-0.690318398976906,0.1230493494833
-0.46711797063552823,-1.0143396396461783,0.45179876100232036,-0.119502105254358,0.7006527835159521,-0.6927009389658579,0.12234775985068601
-0.4670858063044828,-1.016399638012971,0.45177484062147555,-0.11905361541992603,0.7022661105525921,-0.691122838334006,0.12245703468313598
-0.4670534417443854,-1.018459399065379,0.45178091863375786,-0.11974477715557001,0.69978826221902,-0.6935424852262799,0.122291964485632
-0.46702127741334,-1.0205193974321716,0.45175699825291304,-0.12050233861756,0.696416082910902,-0.696869834364616,0.12187979604592598
-0.46698958028341586,-1.022579949532529,0.4516630816214382,-0.11999813464962601,0.700054103840502,-0.6931671823908939,0.122649657720802
-0.46695741595237045,-1.0246399478993218,0.4516391612405934,-0.11988722720870602,0.6988010988883581,-0.694547875640452,0.12208951474087401
-0.46692545185037704,-1.026700183580499,0.45158524246662146,-0.120121812992512,0.700126276658454,-0.6930447967259,0.122804239158452
-0.46689328751933157,-1.0287601819472918,0.45156132208577665,-0.12104076993469001,0.6929745390182261,-0.7003132141728079,0.121223248294646
-0.4668619908475115,-1.0308212086764188,0.45140740866804757,-0.119768414628146,0.698957815442526,-0.694422051862594,0.122022248183402
-0.46682996000250077,-1.0328813652528015,0.45136348935845133,-0.12110083161885601,0.69421834367455,-0.698984293355932,0.121719675765354
-0.4667984631016286,-1.0349421546675437,0.4512395743338494,-0.12104948054395599,0.7002948037520541,-0.692532028646862,0.12382607988556399
-0.46676629877058323,-1.0370021530343363,0.4512156539530046,-0.119976964242202,0.696682587331358,-0.696772254214506,0.121435025850094
-0.4667345348976418,-1.0390626260298987,0.4511317367859055,-0.119998219692602,0.6963218002564601,-0.697147525299266,0.121330770754026
-0.46670283776771765,-1.0411231781302561,0.4510378201544307,-0.11958602111140601,0.70052680317685,-0.69280670067076,0.12239036849409399
-0.46667067343667223,-1.043183176497049,0.45101389977358586,-0.120079239814828,0.6967659010894282,-0.69664695767681,0.12156992667847599
-0.46663890956373083,-1.0452436494926112,0.4509299826064868,-0.12035680051817602,0.696146506477168,-0.697206895279008,0.12163638119693598
-0.4666072124338067,-1.0473042015929683,0.450836065975012,-0.12016429505233002,0.7011226801861741,-0.6919585692585479,0.123203592422668
-0.46657498135974396,-1.0493641208549662,0.4508221450585429,-0.11874201975492002,0.7009848648823201,-0.6926135452560381,0.121677662247964
-0.46654275028568115,-1.051424040116964,0.45080822414207383,-0.11622991774531401,0.7162029449703441,-0.676783613409972,0.12452634768443198
-0.46650871715015046,-1.053481823549498,0.45106428876374877,-0.11764080230336198,0.716101380690942,-0.6763688896451779,0.126025832163852
-0.4462745809720507,-0.8533335071400208,0.4483558258089044,-0.12944658974928802,-0.701747884727738,0.689791684033402,0.12239225745494
-0.44624228315497055,-0.8553933472972235,0.44835190435681094,-0.12960269304480204,-0.6954360403444859,0.696504775996246,0.120219152355434
-0.4462091844216825,-0.857452238196887,0.448467976477226,-0.13011586545129,-0.693616649204954,0.6982436567033319,0.12008689526262198
-0.4461759522023598,-0.8595109708869605,0.44860404752639255,-0.13009424731353,-0.693757658675864,0.6981020140018199,0.12011567502609999
-0.44614265324001967,-0.8615696244722392,0.44875011803993475,-0.13076577697181804,-0.690291790084148,0.701500643423822,0.119550066419864
-0.44610902056259294,-0.8636278825335432,0.4489461858753555,-0.12920224384794204,-0.69447278581925,0.6976696913375741,0.119455012101696
-0.44607585508628755,-0.8656866943284117,0.44907225746014634,-0.13122433167058,-0.690954754054786,0.7006417426872219,0.12025850084972
-0.44604228915187816,-0.8677450314945105,0.4492583258311913,-0.13023823266227003,-0.6909577225028182,0.700994653221564,0.11925154591263001
-0.4460086564744514,-0.8698032895558144,0.44945439366661205,-0.130032652942592,-0.6921121457961481,0.699857780167266,0.119456686954742
-0.44597522402607664,-0.8718617849315031,0.4496204631089057,-0.130404664257744,-0.6915598847481701,0.700303544576618,0.11963895735261999
-0.4459417248346846,-0.8739202012023969,0.44979653201557507,-0.130552408532844,-0.6925453930891962,0.69921466919217,0.12014675460926201
-0.44590829238630986,-0.8759786965780857,0.4499626014578687,-0.129330356555036,-0.695332336477496,0.696713154766172,0.11990049843205199
-0.4458751936530218,-0.8780375874777492,0.45007867357828374,-0.129605238210698,-0.6964397076356001,0.695435506678758,0.120589475910824
-0.4458422951487857,-0.8800967156917975,0.4501647473055717,-0.13090312009085,-0.693101493005942,0.6984992490433359,0.12071156395306999
-0.4458089294434283,-0.8821552901722812,0.45032081728348966,-0.1296062182406,-0.698495339785098,0.6932393925020801,0.12134751553073601
-0.4457762311682442,-0.8842146557007142,0.45037689261765046,-0.12985070170057,-0.6970346437048041,0.694711292873926,0.12106334988839
-0.4457433994070255,-0.8862738630195576,0.4504529668805627,-0.128382157060172,-0.700940898354494,0.691060377728256,0.1209680376516
-0.4457109681039107,-0.8883335449671705,0.4504690443572207,-0.130032902531058,-0.6963477831949861,0.695376299343946,0.12100112761683399
-0.4456780028566573,-0.8903925940764238,0.45056511754888434,-0.129825563606694,-0.69850007983988,0.6931518428808379,0.12157950703576999
-0.4456453045814732,-0.892451959604857,0.4506211928830452,-0.12944383668002601,-0.696512794164146,0.6954165381369699,0.120448930436748
-0.44561233933421984,-0.8945110087141104,0.45071726607470886,-0.12852417683247,-0.7025760527098381,0.689239048424864,0.12172632276622401
-0.4455801082601571,-0.8965709279761082,0.4507033451582397,-0.12918479387536197,-0.6994171178024601,0.69240441256097,0.121248313954158
-0.44554754347100767,-0.8986304517141311,0.45073942156364916,-0.12955614279004202,-0.699960967628574,0.6916813427807219,0.12183911399175398
-0.44551497868185824,-0.9006899754521542,0.4507754979690586,-0.129065750559238,-0.700702057493794,0.6910645526870379,0.121598975285928
-0.44548254737874343,-0.9027496573997672,0.45079157544571663,-0.12933978038049798,-0.69977550704122,0.691962396897922,0.121544209043466
-0.445449982589594,-0.9048091811377902,0.450827651851126,-0.12921918828527398,-0.7001430260625581,0.6916113293228779,0.121552724066356
-0.445417484543462,-0.9068687839806082,0.4508537287921597,-0.129314779650792,-0.6999746523995599,0.69175603050323,0.12159114395911198
-0.44538491975431255,-0.9089283077186312,0.4508898051975691,-0.128902233293012,-0.70210715639819,0.689605808307442,0.12195015085361398
-0.44535262193723246,-0.910988147875834,0.4508858837454757,-0.12944779398520204,-0.6981705904623581,0.693645841260138,0.12106250758011
-0.44531992366204837,-0.9130475134042672,0.4509419590796365,-0.12800073281402,-0.701692773684286,0.6903905565466099,0.12084396495155199
-0.44528755910195095,-0.9151072744566751,0.45094803709191883,-0.12813319276711402,-0.7047852195922721,0.6869794595447,0.12213817632309
-0.4452555949999575,-0.9171675101378526,0.4508941183179469,-0.128785407029014,-0.6994541492025622,0.69251347555087,0.120841716326076
-0.4452229634677907,-0.9192269547710807,0.450940194187732,-0.12916459544524,-0.6995567028036901,0.692262781766502,0.121278491990318
-0.44519039867864135,-0.9212864785091037,0.4509762705931414,-0.12878966224656999,-0.7009878272298381,0.6908588603064238,0.12141552439029199
-0.4451579673755266,-0.9233461604567167,0.4509923480697994,-0.128917999754774,-0.7008163323442,0.690996531204788,0.12148623236622198
-0.44512553607241184,-0.9254058424043297,0.4510084255464574,-0.129007945199552,-0.7013217309827922,0.690417052202748,0.121769531155194
-0.44509310476929703,-0.9274655243519426,0.4510245030231154,-0.129349793707008,-0.70044982288833,0.691231856207014,0.12180454872096999
-0.44506067346618233,-0.9295252062995554,0.4510405804997734,-0.12889576477952802,-0.700546940956978,0.691295942827426,0.12136269562330601
