time_ms,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,x_m,y_m,z_m,qw,qx,qy,qz
408.117980876659,-0.30126148929677293,0.3050220031437304,-0.4570354420849577,0.0681126990995741,-1.0262378797356233,1.8144123734371194,0.891578912734985,-0.22277876734733598,1.45461225509644,0.544519321490165,-0.09923200605613074,0.17011543126290335,-0.8152989988612783
420.1178002612801,-0.3009240306500885,0.3041438000604904,-0.45562634877306113,0.07488825861856915,-1.0215624914829302,1.810607349974989,0.8922178149223325,-0.2237024679780005,1.45503479242325,0.5437919592186667,-0.09877806191873229,0.173869791176793,-0.8150475417353525
432.1176196458998,-0.30058066551751184,0.3032688809807837,-0.45424073849055,0.08170976367856303,-1.0168912110318469,1.8067482666989356,0.89285671710968,-0.22462616860866502,1.45545732975006,0.543056497943448,-0.09832264662333413,0.17762156154874156,-0.8147839456416451
444.11737555056834,-0.30046577889549037,0.3021238682091975,-0.45255081203897746,0.08711639229033712,-1.0114986383081506,1.8036415176610285,0.893495589494705,-0.22554985433816901,1.4558799266815199,0.5423192692667292,-0.09854903869314506,0.18127584599823868,-0.8144427326781672
456.11713145523686,-0.30034621929885386,0.3009803835076933,-0.45088224280843275,0.09256520583118846,-1.006101429101225,1.8004844701687661,0.89413446187973,-0.226473540067673,1.4563025236129798,0.541574412880001,-0.0987740446726371,0.18492758080647578,-0.8140900645934419
468.1167860456115,-0.3004891438501565,0.2996549398466243,-0.4490484640308812,0.0963968213376367,-1.0000948186797145,1.7981954796257893,0.8947733044624325,-0.227397233247757,1.456725120544435,0.5408403051256033,-0.09967959958332151,0.1883653693943194,-0.8136794389632164
480.11644063598584,-0.3006290472433423,0.2983300501916847,-0.4472347635704841,0.10026130483798,-0.9940760110658777,1.7958659687162548,0.895412147045135,-0.228320926427841,1.45714771747589,0.5400989793447933,-0.10058382417528568,0.19180064406779943,-0.8132579540097749
492.11711800149567,-0.3010568184885543,0.2969184199023742,-0.4454005314560049,0.10235534123213506,-0.9875842093927685,1.7944966106483948,0.8960511386394501,-0.2292446494102475,1.45757031440735,0.5393787219926486,-0.10214298112989778,0.1949144796273493,-0.8128011757490722
504.1177953670049,-0.3014834064329849,0.29550735824117913,-0.4435862315429736,0.10446768771253666,-0.9810749945628576,1.7931022957788758,0.896690130233765,-0.230168372392654,1.45799291133881,0.5386515312725942,-0.10370082510192699,0.19802580968613873,-0.8123339494499895
516.117996697395,-0.3022130096489881,0.29410772758307774,-0.4418955376562708,0.10471202467074076,-0.9742508803993744,1.7927345016750817,0.8973290324211121,-0.23109209537506098,1.458415508270265,0.5379541908878532,-0.10586478549353405,0.2007210821859659,-0.8118552721173262
528.1181980277847,-0.30294318532235875,0.29270977073619614,-0.4402259409732321,0.10495585972410416,-0.9674074016748768,1.7923621336389253,0.897967934608459,-0.23201581835746798,1.45883810520172,0.5372500385860703,-0.10802740535810622,0.20341381302818817,-0.8113663145584703
540.1184494747949,-0.3039799292059864,0.29142197061117414,-0.438819779215984,0.10329593730506179,-0.960423024626648,1.7930525445426981,0.8986068964004514,-0.232939533889294,1.459260642528535,0.5365831300288888,-0.11072652823065963,0.20561243963913026,-0.8108894531192464
552.1187009218056,-0.30501864869785494,0.2901380136716004,-0.437437222818536,0.10161413878851835,-0.9534211436570879,1.7937618412703928,0.899245858192444,-0.23386324942112,1.45968317985535,0.5359093578291736,-0.11342423475732695,0.207808436181762,-0.8104022192791231
564.0960452115828,-0.30635256755871615,0.2890607159526953,-0.4364493782615504,0.09806758096265702,-0.9464753173545282,1.7955325458706453,0.8998834788799285,-0.234785243868828,1.460105001926425,0.5352806817146449,-0.1165643892434004,0.20944875521039563,-0.8099497230595452
576.0733895013603,-0.3076892714793567,0.2879903128223867,-0.4354887582142679,0.09447767511756361,-0.939517752949872,1.7973460908407277,0.900521099567413,-0.235707238316536,1.4605268239975,0.5346449660151031,-0.11970301076750528,0.2110863197358899,-0.8094865750265791
585.5782469476062,-0.3089476107431362,0.2873450160236892,-0.4350827020160648,0.09036452830714738,-0.9341510456143294,1.799519585599861,0.9010272324085236,-0.2364388406276705,1.460861504077915,0.5341759430366307,-0.12244439814773753,0.21196774977346106,-0.8091557972968741
595.083104393852,-0.31020777530007876,0.28670614333495487,-0.43469640191208214,0.08621311643510463,-0.9287819617648961,1.8017325484824431,0.901533365249634,-0.237170442938805,1.46119618415833,0.5337023146495069,-0.12518472987112506,0.21284735232680843,-0.808818043414166
604.6909536159541,-0.31160470289230274,0.2862276750363106,-0.4345869909978544,0.08120722787704862,-0.9235234256599749,1.8044537726106062,0.902044832706451,-0.23791001737117798,1.46153461933136,0.5332485448979066,-0.1280843916338036,0.21344685600879942,-0.8085052984637903
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
605.5597978388072,-0.31173504862997725,0.2861902828571304,-0.43458706099930616,0.08072746104088994,-0.9230541320431616,1.8047166285896399,0.902091026306152,-0.237976923584938,1.4615652561187702,0.5332083056692923,-0.1283505100054007,0.21349140804116712,-0.8084778710881553
