waypoint_index,solution_index,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,cf1,cf4,cf6,cfx,is_selected
22,3,-41.94712051522641,-45.19885730022337,6.439171655976531,-27.7925556220074,-57.326168920551716,-99.72445223040557,-1,-1,-2,7,0
23,0,138.28495858894547,-69.83694131734013,-4.367309807084178,-117.97113765117845,26.424953073501836,-175.39320228892578,1,-2,-2,2,0
23,1,138.28495858894547,-69.83694131734013,-4.367309807084178,62.02886234882155,-26.424953073501836,4.606797711074236,1,0,0,3,0
23,2,-41.715041411054536,-45.13392530438929,6.467406682116674,152.15323598851816,57.29145049195147,79.87011986758381,-1,1,0,6,1
23,3,-41.715041411054536,-45.13392530438929,6.467406682116674,-27.846764011481845,-57.29145049195147,-100.12988013241619,-1,-1,-2,7,0
24,0,138.51450934811982,-69.89752369184535,-4.392761337504761,-118.03288995250144,26.48007386066922,-175.76751557167216,1,-2,-2,2,0
24,1,138.51450934811982,-69.89752369184535,-4.392761337504761,61.96711004749858,-26.48007386066922,4.232484428327834,1,0,0,3,0
24,2,-41.48549065188021,-45.06847906160978,6.495327562757778,152.10040360141016,57.25729645400713,79.46619736956666,-1,1,0,6,1
24,3,-41.48549065188021,-45.06847906160978,6.495327562757778,-27.899596398589846,-57.25729645400713,-100.53380263043334,-1,-1,-2,7,0
25,0,138.7415597648628,-69.95801880059773,-4.418726986216886,-118.0934865290811,26.533839294751363,-176.14077793445304,1,-2,-2,2,0
25,1,138.7415597648628,-69.95801880059773,-4.418726986216886,61.9065134709189,-26.533839294751363,3.8592220655469496,1,0,0,3,0
25,2,-41.25844023513718,-45.002522987673466,6.522932962641166,152.0489294905545,57.22370385606429,79.063765182318,-1,1,0,6,1
25,3,-41.25844023513718,-45.002522987673466,6.522932962641166,-27.95107050944549,-57.22370385606429,-100.936234817682,-1,-1,-2,7,0
26,0,138.96613767344942,-70.01842283202753,-4.445204845934589,-118.15293709855115,26.58626454314552,-176.51300219467694,1,-2,-2,2,0
